chr	strand	BSJ_count	cell_line	tool	circ_id	circ_id_strand	start	end	circ_ID	design	primer_found	total_primer_pairs	passed	failed_spec	failed_SNP	failed_sec_str_temp	failed_sec_str_amp
chr1	-	7	NCI-H23	find_circ	chr1:3738222-3746186	chr1:3738222-3746186/-	3738222	3746186	circ06888	1	1	8	8	0	0	0	0
chr4	-	11	NCI-H23	find_circ	chr4:73118687-73125312	chr4:73118687-73125312/-	73118687	73125312	circ03117	1	1	20	20	0	0	0	0
chr3	+	79	SW480	find_circ	chr3:149846010-149921227	chr3:149846010-149921227/+	149846010	149921227	circ03915	1	1	20	20	0	0	0	0
chr12	-	6	HLF	find_circ	chr12:12179809-12203400	chr12:12179809-12203400/-	12179809	12203400	circ02897	1	1	20	19	1	0	0	0
chr12	-	14	NCI-H23	find_circ	chr12:48939654-48941188	chr12:48939654-48941188/-	48939654	48941188	circ02585	1	1	20	20	0	0	0	0
chr2	+	21	SW480	find_circ	chr2:68490189-68545312	chr2:68490189-68545312/+	68490189	68545312	circ07181	1	1	20	20	0	0	0	0
chr7	+	8	SW480	find_circ	chr7:23185069-23187146	chr7:23185069-23187146/+	23185069	23187146	circ05492	1	1	18	11	7	0	0	0
chr16	-	6	HLF	find_circ	chr16:75233845-75243090	chr16:75233845-75243090/-	75233845	75243090	circ06172	1	1	8	8	0	0	0	0
chr10	-	9	NCI-H23	find_circ	chr10:86451966-86473973	chr10:86451966-86473973/-	86451966	86473973	circ05395	1	1	20	17	3	0	0	0
chr14	-	6	HLF	find_circ	chr14:45246742-45247377	chr14:45246742-45247377/-	45246742	45247377	circ04294	1	1	20	20	0	0	0	0
chr12	-	6	SW480	find_circ	chr12:12134585-12134736	chr12:12134585-12134736/-	12134585	12134736	circ07265	1	1	20	20	0	0	0	0
chr1	+	6	HLF	find_circ	chr1:19890384-19907660	chr1:19890384-19907660/+	19890384	19907660	circ05890	1	1	10	10	0	0	0	0
chr2	-	26	SW480	find_circ	chr2:99462495-99464985	chr2:99462495-99464985/-	99462495	99464985	circ05080	1	1	13	5	8	0	0	0
chr15	+	31	NCI-H23	find_circ	chr15:90217438-90221765	chr15:90217438-90221765/+	90217438	90221765	circ05830	1	1	14	14	0	0	0	0
chr2	+	16	HLF	find_circ	chr2:195680031-195681050	chr2:195680031-195681050/+	195680031	195681050	circ03730	0	0	0	0	0	0	0	0
chr2	-	16	NCI-H23	find_circ	chr2:109564365-109593119	chr2:109564365-109593119/-	109564365	109593119	circ06996	1	1	20	17	3	0	0	0
chr2	+	8	HLF	find_circ	chr2:190900563-190910321	chr2:190900563-190910321/+	190900563	190910321	circ06491	1	1	20	13	7	0	0	0
chr22	-	16	NCI-H23	find_circ	chr22:21805849-21807846	chr22:21805849-21807846/-	21805849	21807846	circ05040	1	1	20	20	0	0	0	0
chr15	+	8	NCI-H23	find_circ	chr15:49235850-49292537	chr15:49235850-49292537/+	49235850	49292537	circ02987	1	1	15	15	0	0	0	0
chr4	+	104	HLF	find_circ	chr4:177353307-177360677	chr4:177353307-177360677/+	177353307	177360677	circ04189	1	1	15	14	1	0	0	0
chr9	+	6	SW480	find_circ	chr9:4823547-4860901	chr9:4823547-4860901/+	4823547	4860901	circ07266	1	1	20	8	12	0	0	0
chrX	+	6	HLF	find_circ	chrX:124022530-124031125	chrX:124022530-124031125/+	124022530	124031125	circ07267	1	1	11	11	0	0	0	0
chr5	-	8	HLF	find_circ	chr5:151664086-151669784	chr5:151664086-151669784/-	151664086	151669784	circ07268	1	1	20	20	0	0	0	0
chr22	+	16	HLF	find_circ	chr22:29636750-29642285	chr22:29636750-29642285/+	29636750	29642285	circ07269	1	1	15	13	2	0	0	0
chr8	+	6	HLF	find_circ	chr8:19319343-19334857	chr8:19319343-19334857/+	19319343	19334857	circ07270	1	1	6	6	0	0	0	0
chr7	-	7	HLF	find_circ	chr7:24744561-24749793	chr7:24744561-24749793/-	24744561	24749793	circ07271	1	1	20	20	0	0	0	0
chr12	+	35	NCI-H23	find_circ	chr12:69589484-69592159	chr12:69589484-69592159/+	69589484	69592159	circ05508	1	0	1	0	1	0	0	0
chr4	+	6	SW480	find_circ	chr4:184659339-184678394	chr4:184659339-184678394/+	184659339	184678394	circ07272	1	0	4	0	4	0	0	0
chr2	-	9	HLF	find_circ	chr2:15424314-15511350	chr2:15424314-15511350/-	15424314	15511350	circ02054	1	1	20	20	0	0	0	0
chr9	+	7	HLF	find_circ	chr9:88394126-88395772	chr9:88394126-88395772/+	88394126	88395772	circ04489	0	0	0	0	0	0	0	0
chr11	+	7	SW480	find_circ	chr11:130109428-130110661	chr11:130109428-130110661/+	130109428	130110661	circ04592	1	1	15	15	0	0	0	0
chr9	-	6	SW480	find_circ	chr9:136013198-136016429	chr9:136013198-136016429/-	136013198	136016429	circ05701	0	0	0	0	0	0	0	0
chr19	-	14	SW480	find_circ	chr19:3660965-3662001	chr19:3660965-3662001/-	3660965	3662001	circ04283	0	0	0	0	0	0	0	0
chr15	+	38	SW480	find_circ	chr15:85113872-85115487	chr15:85113872-85115487/+	85113872	85115487	circ04657	1	1	20	12	8	0	0	0
chr15	-	10	SW480	find_circ	chr15:74926765-74929232	chr15:74926765-74929232/-	74926765	74929232	circ04971	1	1	20	20	0	0	0	0
chr3	-	8	SW480	find_circ	chr3:31609076-31609622	chr3:31609076-31609622/-	31609076	31609622	circ07273	1	1	11	11	0	0	0	0
chr6	+	6	HLF	find_circ	chr6:75634706-75678927	chr6:75634706-75678927/+	75634706	75678927	circ04289	1	1	14	14	0	0	0	0
chr16	+	14	HLF	find_circ	chr16:11120614-11126146	chr16:11120614-11126146/+	11120614	11126146	circ04534	1	1	6	5	1	0	0	0
chr2	-	13	HLF	find_circ	chr2:144208602-144211579	chr2:144208602-144211579/-	144208602	144211579	circ05437	1	1	20	12	8	0	0	0
chr18	+	90	HLF	find_circ	chr18:12999420-13030608	chr18:12999420-13030608/+	12999420	13030608	circ05410	1	1	20	20	0	0	0	0
chr20	+	6	HLF	find_circ	chr20:47623910-47633636	chr20:47623910-47633636/+	47623910	47633636	circ05267	1	1	17	17	0	0	0	0
chr14	-	21	SW480	find_circ	chr14:96341521-96347341	chr14:96341521-96347341/-	96341521	96347341	circ07274	1	1	20	20	0	0	0	0
chr14	+	56	NCI-H23	find_circ	chr14:23965761-23995133	chr14:23965761-23995133/+	23965761	23995133	circ07275	1	0	20	0	20	0	0	0
chr16	-	14	SW480	find_circ	chr16:18834891-18845651	chr16:18834891-18845651/-	18834891	18845651	circ05230	1	1	1	1	0	0	0	0
chr16	-	37	HLF	find_circ	chr16:72950468-72960194	chr16:72950468-72960194/-	72950468	72960194	circ05245	1	0	5	0	5	0	0	0
chr19	+	13	NCI-H23	find_circ	chr19:41248513-41248820	chr19:41248513-41248820/+	41248513	41248820	circ03936	1	1	3	3	0	0	0	0
chr17	-	6	NCI-H23	find_circ	chr17:21015751-21028674	chr17:21015751-21028674/-	21015751	21028674	circ07276	1	1	20	20	0	0	0	0
chr10	-	6	NCI-H23	find_circ	chr10:118685982-118730410	chr10:118685982-118730410/-	118685982	118730410	circ07277	1	1	20	20	0	0	0	0
chr7	+	14	SW480	find_circ	chr7:105073618-105077433	chr7:105073618-105077433/+	105073618	105077433	circ04522	1	1	20	20	0	0	0	0
chr20	+	10	SW480	find_circ	chr20:43686851-43700044	chr20:43686851-43700044/+	43686851	43700044	circ05215	1	1	10	10	0	0	0	0
chr11	-	7	HLF	find_circ	chr11:46808030-46821268	chr11:46808030-46821268/-	46808030	46821268	circ03661	1	1	20	20	0	0	0	0
chr9	+	28	SW480	find_circ	chr9:95978060-96004701	chr9:95978060-96004701/+	95978060	96004701	circ07278	1	1	20	20	0	0	0	0
chr2	-	9	HLF	find_circ	chr2:199348700-199381820	chr2:199348700-199381820/-	199348700	199381820	circ07279	1	1	19	19	0	0	0	0
chr2	+	8	NCI-H23	find_circ	chr2:241704652-241712071	chr2:241704652-241712071/+	241704652	241712071	circ05429	1	1	6	6	0	0	0	0
chr18	-	13	NCI-H23	find_circ	chr18:46890579-46903635	chr18:46890579-46903635/-	46890579	46903635	circ06076	1	1	16	16	0	0	0	0
chr5	-	18	NCI-H23	find_circ	chr5:138006989-138021197	chr5:138006989-138021197/-	138006989	138021197	circ03987	1	1	20	20	0	0	0	0
chr1	-	6	SW480	find_circ	chr1:247308474-247310456	chr1:247308474-247310456/-	247308474	247310456	circ04681	1	1	20	20	0	0	0	0
chr1	-	26	NCI-H23	find_circ	chr1:31915894-31919658	chr1:31915894-31919658/-	31915894	31919658	circ04538	1	1	4	4	0	0	0	0
chr4	-	9	HLF	find_circ	chr4:47894179-47910994	chr4:47894179-47910994/-	47894179	47910994	circ03703	1	1	4	4	0	0	0	0
chr19	-	9	NCI-H23	find_circ	chr19:11214274-11217391	chr19:11214274-11217391/-	11214274	11217391	circ07280	1	1	10	10	0	0	0	0
chr2	+	9	HLF	find_circ	chr2:76080250-76082692	chr2:76080250-76082692/+	76080250	76082692	circ07281	1	1	14	14	0	0	0	0
chr1	+	370	NCI-H23	find_circ	chr1:26729650-26732792	chr1:26729650-26732792/+	26729650	26732792	circ04603	1	1	3	3	0	0	0	0
chr16	+	13	SW480	find_circ	chr16:47497398-47547548	chr16:47497398-47547548/+	47497398	47547548	circ07282	1	1	20	20	0	0	0	0
chr15	+	11	SW480	find_circ	chr15:69210315-69261329	chr15:69210315-69261329/+	69210315	69261329	circ06231	1	1	12	12	0	0	0	0
chr8	-	6	NCI-H23	find_circ	chr8:47933019-47954446	chr8:47933019-47954446/-	47933019	47954446	circ07283	1	1	20	20	0	0	0	0
chr1	+	8	HLF	find_circ	chr1:81836884-81862118	chr1:81836884-81862118/+	81836884	81862118	circ06188	1	1	14	14	0	0	0	0
chr3	-	7	NCI-H23	find_circ	chr3:27383152-27424152	chr3:27383152-27424152/-	27383152	27424152	circ06158	1	1	20	20	0	0	0	0
chr20	-	20	SW480	find_circ	chr20:41512845-41533570	chr20:41512845-41533570/-	41512845	41533570	circ04010	1	1	20	20	0	0	0	0
chr19	+	56	SW480	find_circ	chr19:47362475-47362693	chr19:47362475-47362693/+	47362475	47362693	circ04552	1	1	6	6	0	0	0	0
chr12	-	6	HLF	find_circ	chr12:132734384-132755133	chr12:132734384-132755133/-	132734384	132755133	circ02927	1	1	20	20	0	0	0	0
chr1	+	35	HLF	find_circ	chr1:40189054-40202614	chr1:40189054-40202614/+	40189054	40202614	circ05375	1	1	20	20	0	0	0	0
chr10	+	10	SW480	find_circ	chr10:12081471-12091684	chr10:12081471-12091684/+	12081471	12091684	circ06722	1	1	8	8	0	0	0	0
chr1	+	15	HLF	find_circ	chr1:205268949-205269884	chr1:205268949-205269884/+	205268949	205269884	circ07284	1	0	3	0	0	0	0	3
chr2	-	8	NCI-H23	find_circ	chr2:61347869-61350693	chr2:61347869-61350693/-	61347869	61350693	circ06568	1	1	20	20	0	0	0	0
chr7	-	6	SW480	find_circ	chr7:73465438-73470483	chr7:73465438-73470483/-	73465438	73470483	circ01249	1	1	20	20	0	0	0	0
chr14	+	8	SW480	find_circ	chr14:88574692-88578140	chr14:88574692-88578140/+	88574692	88578140	circ03180	1	1	1	1	0	0	0	0
chr1	-	39	NCI-H23	find_circ	chr1:20757165-20773610	chr1:20757165-20773610/-	20757165	20773610	circ05558	1	1	18	18	0	0	0	0
chr5	+	49	NCI-H23	find_circ	chr5:43161248-43161931	chr5:43161248-43161931/+	43161248	43161931	circ04662	1	1	6	6	0	0	0	0
chr4	+	18	HLF	find_circ	chr4:39075964-39086727	chr4:39075964-39086727/+	39075964	39086727	circ07285	1	1	20	20	0	0	0	0
chr18	+	193	HLF	find_circ	chr18:12999420-13042334	chr18:12999420-13042334/+	12999420	13042334	circ07198	1	1	20	20	0	0	0	0
chr21	+	12	SW480	find_circ	chr21:46381693-46391376	chr21:46381693-46391376/+	46381693	46391376	circ07182	0	0	0	0	0	0	0	0
chr4	+	45	HLF	find_circ	chr4:182600923-182653893	chr4:182600923-182653893/+	182600923	182653893	circ07286	1	1	20	20	0	0	0	0
chr21	+	6	NCI-H23	find_circ	chr21:37420298-37421866	chr21:37420298-37421866/+	37420298	37421866	circ04844	1	1	16	15	1	0	0	0
chr2	-	6	HLF	find_circ	chr2:40428472-40446648	chr2:40428472-40446648/-	40428472	40446648	circ07287	1	1	20	20	0	0	0	0
chr17	-	7	HLF	find_circ	chr17:50979745-50987237	chr17:50979745-50987237/-	50979745	50987237	circ05570	1	1	20	20	0	0	0	0
chr16	-	13	NCI-H23	find_circ	chr16:18841564-18845651	chr16:18841564-18845651/-	18841564	18845651	circ03598	1	1	1	1	0	0	0	0
chr18	-	10	HLF	find_circ	chr18:12506476-12535601	chr18:12506476-12535601/-	12506476	12535601	circ07288	1	1	20	20	0	0	0	0
chr14	-	6	HLF	find_circ	chr14:22926132-22927660	chr14:22926132-22927660/-	22926132	22927660	circ05579	1	1	9	9	0	0	0	0
chr18	+	66	NCI-H23	find_circ	chr18:12999420-13030608	chr18:12999420-13030608/+	12999420	13030608	circ05410	1	1	20	20	0	0	0	0
chr10	+	16	HLF	find_circ	chr10:48401611-48410168	chr10:48401611-48410168/+	48401611	48410168	circ06220	1	1	20	20	0	0	0	0
chr16	+	6	HLF	find_circ	chr16:29833732-29834066	chr16:29833732-29834066/+	29833732	29834066	circ07289	1	1	13	13	0	0	0	0
chr9	-	23	NCI-H23	find_circ	chr9:133412298-133412921	chr9:133412298-133412921/-	133412298	133412921	circ03772	1	1	16	16	0	0	0	0
chr22	+	8	SW480	find_circ	chr22:46626750-46637960	chr22:46626750-46637960/+	46626750	46637960	circ07086	1	1	20	20	0	0	0	0
chr1	-	31	SW480	find_circ	chr1:5961793-5986327	chr1:5961793-5986327/-	5961793	5986327	circ03605	1	1	5	5	0	0	0	0
chr19	+	15	SW480	find_circ	chr19:29985222-29986417	chr19:29985222-29986417/+	29985222	29986417	circ06141	1	1	8	2	6	0	0	0
chrX	-	11	NCI-H23	find_circ	chrX:77633206-77664778	chrX:77633206-77664778/-	77633206	77664778	circ06816	1	1	17	17	0	0	0	0
chr1	+	7	HLF	find_circ	chr1:176555406-176557241	chr1:176555406-176557241/+	176555406	176557241	circ07136	1	1	15	15	0	0	0	0
chr17	-	6	NCI-H23	find_circ	chr17:61744431-61780401	chr17:61744431-61780401/-	61744431	61780401	circ07290	1	1	20	20	0	0	0	0
chr16	-	10	HLF	find_circ	chr16:89305205-89313589	chr16:89305205-89313589/-	89305205	89313589	circ05531	1	1	20	20	0	0	0	0
chr15	+	7	HLF	find_circ	chr15:38299372-38339895	chr15:38299372-38339895/+	38299372	38339895	circ07291	1	1	20	20	0	0	0	0
chr2	-	6	SW480	find_circ	chr2:224511408-224511574	chr2:224511408-224511574/-	224511408	224511574	circ07292	1	1	2	2	0	0	0	0
chr7	+	7	SW480	find_circ	chr7:36281114-36297187	chr7:36281114-36297187/+	36281114	36297187	circ05821	1	1	20	20	0	0	0	0
chr8	+	6	NCI-H23	find_circ	chr8:25298943-25310532	chr8:25298943-25310532/+	25298943	25310532	circ07293	1	1	13	13	0	0	0	0
chr20	-	6	SW480	find_circ	chr20:51516783-51523596	chr20:51516783-51523596/-	51516783	51523596	circ04086	0	0	0	0	0	0	0	0
chr9	+	13	HLF	find_circ	chr9:37126311-37126942	chr9:37126311-37126942/+	37126311	37126942	circ05226	1	1	20	20	0	0	0	0
chr4	+	94	NCI-H23	find_circ	chr4:55411613-55417985	chr4:55411613-55417985/+	55411613	55417985	circ07091	1	1	20	20	0	0	0	0
chr13	+	57	SW480	find_circ	chr13:24222818-24224582	chr13:24222818-24224582/+	24222818	24224582	circ04895	1	1	3	1	2	0	0	0
chr12	-	9	SW480	find_circ	chr12:96323947-96334865	chr12:96323947-96334865/-	96323947	96334865	circ07294	1	1	20	20	0	0	0	0
chr17	+	10	SW480	find_circ	chr17:47664158-47674782	chr17:47664158-47674782/+	47664158	47674782	circ02772	1	1	20	20	0	0	0	0
chr12	-	18	HLF	find_circ	chr12:111552279-111555919	chr12:111552279-111555919/-	111552279	111555919	circ05032	1	1	20	2	18	0	0	0
chr12	+	17	SW480	find_circ	chr12:100282942-100298175	chr12:100282942-100298175/+	100282942	100298175	circ02690	1	1	20	20	0	0	0	0
chr12	+	18	SW480	find_circ	chr12:69589484-69592159	chr12:69589484-69592159/+	69589484	69592159	circ05508	1	0	1	0	1	0	0	0
chr7	-	7	SW480	find_circ	chr7:47368364-47369621	chr7:47368364-47369621/-	47368364	47369621	circ06436	0	0	0	0	0	0	0	0
chr22	-	35	SW480	find_circ	chr22:25375812-25381578	chr22:25375812-25381578/-	25375812	25381578	circ03254	1	1	20	20	0	0	0	0
chr7	+	16	SW480	find_circ	chr7:102465816-102466270	chr7:102465816-102466270/+	102465816	102466270	circ04004	1	1	14	10	4	0	0	0
chr15	+	6	NCI-H23	find_circ	chr15:63553714-63563008	chr15:63553714-63563008/+	63553714	63563008	circ04198	1	1	12	12	0	0	0	0
chr16	+	35	HLF	find_circ	chr16:89098590-89102759	chr16:89098590-89102759/+	89098590	89102759	circ04267	1	1	3	3	0	0	0	0
chr10	+	11	SW480	find_circ	chr10:115120184-115129535	chr10:115120184-115129535/+	115120184	115129535	circ07004	1	1	20	6	14	0	0	0
chr13	-	12	SW480	find_circ	chr13:41252644-41260915	chr13:41252644-41260915/-	41252644	41260915	circ07295	1	1	20	14	6	0	0	0
chr11	+	6	HLF	find_circ	chr11:33541801-33545378	chr11:33541801-33545378/+	33541801	33545378	circ05003	1	1	13	13	0	0	0	0
chr2	+	8	HLF	find_circ	chr2:120278617-120289757	chr2:120278617-120289757/+	120278617	120289757	circ06975	1	1	15	15	0	0	0	0
chr17	+	8	SW480	find_circ	chr17:5308693-5346925	chr17:5308693-5346925/+	5308693	5346925	circ07296	1	1	20	20	0	0	0	0
chr8	-	13	HLF	find_circ	chr8:111003413-111027433	chr8:111003413-111027433/-	111003413	111027433	circ05350	1	0	12	0	12	0	0	0
chr16	-	7	NCI-H23	find_circ	chr16:18834891-18850467	chr16:18834891-18850467/-	18834891	18850467	circ04158	1	1	20	20	0	0	0	0
chr1	+	8	SW480	find_circ	chr1:215586494-215595471	chr1:215586494-215595471/+	215586494	215595471	circ07297	1	1	20	18	2	0	0	0
chr4	+	65	NCI-H23	find_circ	chr4:105233896-105237351	chr4:105233896-105237351/+	105233896	105237351	circ05012	1	1	20	20	0	0	0	0
chr11	+	7	SW480	find_circ	chr11:70330172-70348420	chr11:70330172-70348420/+	70330172	70348420	circ04498	1	1	6	6	0	0	0	0
chr9	-	8	SW480	find_circ	chr9:135850136-135866536	chr9:135850136-135866536/-	135850136	135866536	circ04383	1	1	10	10	0	0	0	0
chr14	-	23	HLF	find_circ	chr14:30935162-30956242	chr14:30935162-30956242/-	30935162	30956242	circ07298	1	1	17	17	0	0	0	0
chr3	+	12	NCI-H23	find_circ	chr3:149846010-149912083	chr3:149846010-149912083/+	149846010	149912083	circ03791	1	1	20	20	0	0	0	0
chr22	-	55	HLF	find_circ	chr22:36341369-36349255	chr22:36341369-36349255/-	36341369	36349255	circ03066	1	1	16	16	0	0	0	0
chr15	+	9	HLF	find_circ	chr15:63532646-63563008	chr15:63532646-63563008/+	63532646	63563008	circ05192	1	1	12	10	2	0	0	0
chr19	-	7	SW480	find_circ	chr19:40241937-40242687	chr19:40241937-40242687/-	40241937	40242687	circ07299	1	1	4	4	0	0	0	0
chr10	-	39	HLF	find_circ	chr10:5794884-5800705	chr10:5794884-5800705/-	5794884	5800705	circ02734	1	1	20	20	0	0	0	0
chr10	+	11	NCI-H23	find_circ	chr10:1084402-1105267	chr10:1084402-1105267/+	1084402	1105267	circ02890	1	1	9	9	0	0	0	0
chr8	-	7	HLF	find_circ	chr8:140830471-140890769	chr8:140830471-140890769/-	140830471	140890769	circ03350	1	0	20	0	20	0	0	0
chr11	-	6	NCI-H23	find_circ	chr11:86011029-86031611	chr11:86011029-86031611/-	86011029	86031611	circ07300	1	1	20	20	0	0	0	0
chr9	+	6	NCI-H23	find_circ	chr9:107300140-107311737	chr9:107300140-107311737/+	107300140	107311737	circ03464	0	0	0	0	0	0	0	0
chr7	-	15	SW480	find_circ	chr7:92517275-92519078	chr7:92517275-92519078/-	92517275	92519078	circ06533	1	1	19	19	0	0	0	0
chr9	-	25	SW480	find_circ	chr9:133412298-133412921	chr9:133412298-133412921/-	133412298	133412921	circ03772	1	1	16	16	0	0	0	0
chr22	-	18	HLF	find_circ	chr22:23683724-23695517	chr22:23683724-23695517/-	23683724	23695517	circ07301	0	0	0	0	0	0	0	0
chr5	-	6	NCI-H23	find_circ	chr5:94050730-94074769	chr5:94050730-94074769/-	94050730	94074769	circ05776	1	1	20	20	0	0	0	0
chr14	-	8	SW480	find_circ	chr14:80831142-80840768	chr14:80831142-80840768/-	80831142	80840768	circ03578	1	1	20	10	10	0	0	0
chr6	+	22	HLF	find_circ	chr6:167022408-167033971	chr6:167022408-167033971/+	167022408	167033971	circ05703	1	1	20	20	0	0	0	0
chr12	+	13	SW480	find_circ	chr12:27368261-27403541	chr12:27368261-27403541/+	27368261	27403541	circ05793	1	1	20	19	1	0	0	0
chr16	-	10	SW480	find_circ	chr16:89305205-89317075	chr16:89305205-89317075/-	89305205	89317075	circ07302	1	1	10	10	0	0	0	0
chr6	-	286	HLF	find_circ	chr6:47283937-47286595	chr6:47283937-47286595/-	47283937	47286595	circ07303	1	1	20	20	0	0	0	0
chr16	-	65	SW480	find_circ	chr16:4261778-4262701	chr16:4261778-4262701/-	4261778	4262701	circ05631	0	0	0	0	0	0	0	0
chr9	-	9	NCI-H23	find_circ	chr9:16727796-16738485	chr9:16727796-16738485/-	16727796	16738485	circ07304	0	0	0	0	0	0	0	0
chr1	-	10	SW480	find_circ	chr1:1561331-1564916	chr1:1561331-1564916/-	1561331	1564916	circ05170	1	1	20	13	7	0	0	0
chr1	+	8	NCI-H23	find_circ	chr1:219193081-219241308	chr1:219193081-219241308/+	219193081	219241308	circ07305	1	1	20	20	0	0	0	0
chr14	-	11	NCI-H23	find_circ	chr14:34862043-34862322	chr14:34862043-34862322/-	34862043	34862322	circ05163	1	1	10	10	0	0	0	0
chr7	+	10	SW480	find_circ	chr7:77292951-77294938	chr7:77292951-77294938/+	77292951	77294938	circ07306	1	1	20	20	0	0	0	0
chr11	+	16	NCI-H23	find_circ	chr11:70354300-70362488	chr11:70354300-70362488/+	70354300	70362488	circ06155	1	1	14	12	2	0	0	0
chr9	-	6	NCI-H23	find_circ	chr9:91883257-91886770	chr9:91883257-91886770/-	91883257	91886770	circ01313	1	1	10	10	0	0	0	0
chr1	+	16	HLF	find_circ	chr1:24514313-24514567	chr1:24514313-24514567/+	24514313	24514567	circ05795	1	1	20	20	0	0	0	0
chr10	+	9	NCI-H23	find_circ	chr10:91425280-91462184	chr10:91425280-91462184/+	91425280	91462184	circ06327	1	1	20	20	0	0	0	0
chr1	-	38	HLF	find_circ	chr1:1223243-1223968	chr1:1223243-1223968/-	1223243	1223968	circ03257	1	1	17	15	2	0	0	0
chr15	-	11	SW480	find_circ	chr15:42950261-42966286	chr15:42950261-42966286/-	42950261	42966286	circ02242	1	1	14	11	3	0	0	0
chr3	+	37	HLF	find_circ	chr3:142736378-142748460	chr3:142736378-142748460/+	142736378	142748460	circ05470	1	1	4	4	0	0	0	0
chr6	-	13	NCI-H23	find_circ	chr6:145804371-145806421	chr6:145804371-145806421/-	145804371	145806421	circ04286	1	1	20	20	0	0	0	0
chr5	-	23	SW480	find_circ	chr5:138006989-138021197	chr5:138006989-138021197/-	138006989	138021197	circ03987	1	1	20	20	0	0	0	0
chr3	-	12	SW480	find_circ	chr3:47622206-47678311	chr3:47622206-47678311/-	47622206	47678311	circ06184	1	1	20	20	0	0	0	0
chr14	-	7	NCI-H23	find_circ	chr14:91481575-91490802	chr14:91481575-91490802/-	91481575	91490802	circ02079	1	1	16	3	13	0	0	0
chr15	+	12	NCI-H23	find_circ	chr15:93000511-93014909	chr15:93000511-93014909/+	93000511	93014909	circ07307	1	1	20	20	0	0	0	0
chr7	+	7	SW480	find_circ	chr7:32543140-32559464	chr7:32543140-32559464/+	32543140	32559464	circ03811	1	1	17	17	0	0	0	0
chr1	+	331	HLF	find_circ	chr1:117402185-117420649	chr1:117402185-117420649/+	117402185	117420649	circ02833	1	1	20	15	5	0	0	0
chr1	+	23	HLF	find_circ	chr1:59339957-59378837	chr1:59339957-59378837/+	59339957	59378837	circ06365	1	1	9	9	0	0	0	0
chr1	+	7	HLF	find_circ	chr1:40189054-40195764	chr1:40189054-40195764/+	40189054	40195764	circ07308	1	1	20	20	0	0	0	0
chr10	-	6	SW480	find_circ	chr10:101672914-101676436	chr10:101672914-101676436/-	101672914	101676436	circ05166	1	1	16	16	0	0	0	0
chr5	-	8	HLF	find_circ	chr5:33637576-33662040	chr5:33637576-33662040/-	33637576	33662040	circ07309	1	1	20	20	0	0	0	0
chr9	-	26	NCI-H23	find_circ	chr9:83678440-83686155	chr9:83678440-83686155/-	83678440	83686155	circ06016	1	1	20	20	0	0	0	0
chrX	-	7	HLF	find_circ	chrX:77520787-77523401	chrX:77520787-77523401/-	77520787	77523401	circ07310	1	1	20	20	0	0	0	0
chr2	-	9	HLF	find_circ	chr2:187484123-187503770	chr2:187484123-187503770/-	187484123	187503770	circ03024	1	1	20	20	0	0	0	0
chr7	-	7	SW480	find_circ	chr7:50669721-50703908	chr7:50669721-50703908/-	50669721	50703908	circ07311	1	1	3	3	0	0	0	0
chr18	+	24	SW480	find_circ	chr18:76849525-76881512	chr18:76849525-76881512/+	76849525	76881512	circ05878	1	1	19	19	0	0	0	0
chr18	+	7	SW480	find_circ	chr18:9208656-9221999	chr18:9208656-9221999/+	9208656	9221999	circ03873	1	1	20	20	0	0	0	0
chr5	+	10	HLF	find_circ	chr5:143037195-143057747	chr5:143037195-143057747/+	143037195	143057747	circ05885	1	0	6	0	6	0	0	0
chr22	+	8	HLF	find_circ	chr22:41808874-41813822	chr22:41808874-41813822/+	41808874	41813822	circ04366	1	1	20	14	6	0	0	0
chr1	-	20	SW480	find_circ	chr1:8495062-8557523	chr1:8495062-8557523/-	8495062	8557523	circ07312	1	1	20	20	0	0	0	0
